gdp_chg,pop_chg,govt,Apartments,Commercial,Domestic outbuildings,Education,Farm,Healthcare,Houses,Industrial,Retirement village,Sociocultural,Temporary Accommodation,Townhouses
-0.02,0.039999999999999994,0.2,0.29533302001587414,0.10929714057316231,0.06066423863925899,0.46579347756058387,0.01199414369735622,0.2981665963826597,0.08589486798775413,0.07127751854366353,0.3619840448065348,0.39221584511506963,0.6895354291847806,0.4936859569246737
-0.02,0.039999999999999994,0.4,0.3283333869377506,0.10331502111103223,0.05508638744161936,0.4454335695969708,0.032152816505178726,0.3124842224232369,0.08181325542796139,0.07165165774577709,0.43814534692556784,0.37852270507691,0.6658644833406635,0.4859925149013891
-0.02,0.039999999999999994,0.6000000000000001,0.36133375385959354,0.09733290164888928,0.049508535454227356,0.4250736616333444,0.052311489313005874,0.326801848463794,0.07773164286815629,0.07202579694750412,0.5143066490445933,0.36482956503482156,0.6421935374964945,0.47829907287762957
-0.02,0.039999999999999994,0.8,0.39433412078137675,0.09135078218673817,0.043930683120369136,0.40471375366972073,0.07247016212082166,0.34111947450431945,0.07365003030834211,0.07239993614882394,0.5904679511635506,0.3511364249895609,0.6185225916522926,0.47060563085362705
-0.02,0.039999999999999994,1.0,0.427334487703074,0.0853686627245837,0.03835283088333084,0.3843538457061161,0.09262883492861003,0.35543710054480204,0.06956841774852207,0.07277407534971589,0.6666292532823792,0.3374432849418846,0.5948516458080766,0.4629121888296133
-0.02,0.05,0.0,0.308379391507115,0.11527925936144579,0.06624208843909067,0.6062136915199385,-0.008164529186855098,0.2838489696025269,0.1022704801842286,0.07090337907780694,0.28582274185006784,0.49127677164187605,0.821465575073488,0.6230781604382358
-0.02,0.05,0.2,0.3413797584289987,0.10929713989933337,0.060664238474489596,0.5858537835563551,0.01199414362094671,0.298166595643113,0.09818886762445145,0.07127751828028639,0.3619840439690479,0.47758363160840184,0.7977946292294416,0.615384718415658
-0.02,0.05,0.4,0.37438012535087506,0.10331502043720328,0.05508638727684997,0.565493875592742,0.032152816428769215,0.3124842216836902,0.09410725506465871,0.07165165748239995,0.4381453460880809,0.4638904915702422,0.7741236833853242,0.6076912763923734
-0.02,0.05,0.6000000000000001,0.40738049227271805,0.09733290097506032,0.049508535289457964,0.5451339676291155,0.05231148923659637,0.32680184772424725,0.09002564250485362,0.07202579668412697,0.5143066482071064,0.45019735152815377,0.7504527375411554,0.599997834368614
-0.02,0.05,0.8,0.44038085919450126,0.09135078151290923,0.043930682955599744,0.5247740596654918,0.07247016204441215,0.3411194737647728,0.08594402994503943,0.07239993588544678,0.5904679503260637,0.4365042114828931,0.7267817916969534,0.5923043923446114
-0.02,0.05,1.0,0.4733812261161985,0.08536866205075475,0.03835283071856145,0.5044141517018872,0.09262883485220053,0.35543709980525534,0.08186241738521939,0.07277407508633874,0.6666292524448922,0.4228110714352168,0.7031108458527373,0.5846109503205976
-0.01,-0.02,0.0,-0.013547951839923689,0.11528412200231866,-0.42022741213091935,-0.22213752542643303,-0.008164525696754722,0.28348459262464853,0.01707050674371191,0.07090348130167276,0.2858227712791932,0.14254428514802292,0.07733378345117281,-0.12522517666689498
-0.01,-0.02,0.2,0.01945241508195994,0.10930200254020624,-0.4258052620955204,-0.24249743339001642,0.011994147111047085,0.2978022186652346,0.012988894183934757,0.07127762050415219,0.36198407339817323,0.1288511451145487,0.05366283760712631,-0.13291861868947275
-0.01,-0.02,0.4,0.05245278200383641,0.10331988307807616,-0.43138311329316,-0.2628573413536295,0.03215281991886959,0.31211984470581183,0.008907281624142005,0.07165175970626575,0.4381453755172063,0.11515800507638901,0.029991891763009038,-0.14061206071275734
-0.01,-0.02,0.6000000000000001,0.08545314892567923,0.09733776361593319,-0.436960965280552,-0.28321724931725584,0.052311492726696746,0.3264374707463689,0.0048256690643369154,0.07202589890799277,0.5143066776362317,0.10146486503430063,0.006320945918840137,-0.14830550273651683
-0.01,-0.02,0.8,0.11845351584746261,0.0913556441537821,-0.4425388176144102,-0.30357715728087953,0.07247016553451252,0.3407550967868944,0.0007440565045227637,0.07240003810931259,0.590467979755189,0.08777172498904001,-0.017349999925361737,-0.1559989447605194
-0.01,-0.02,1.0,0.15145388276915978,0.08537352469162762,-0.4481166698514485,-0.3239370652444842,0.0926288383423009,0.35507272282737695,-0.0033375560552973,0.07277417731020454,0.6666292818740177,0.07407858494136371,-0.04102094576957782,-0.16369238678453313
-0.01,-0.01,0.0,0.03253074772716302,0.1152858763980701,-0.03079241942239313,-0.1055365062952302,-0.008164525898609297,0.2837473115237889,0.02917517244665019,0.07090348101116317,0.28582277106201753,0.17807868267131377,0.17974683139684292,-0.03296696664012998
